source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON_IUIEilat1_Wa_211018_3um_blank,EMO BON IUI EILAT WA 211018 0.2um blank,EMOBON metagenome water sample from station IUIEilat collected on 2021-10-18 size fraction 0.2-3um,32644,unidentified,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-18,IUIEilat1_Wa_211018,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,blank,10,1.0,0.2-3,0.2,3,,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211018_200um_blank,EMO BON IUI EILAT WA 211018 3.0um blank,EMOBON metagenome water sample from station IUIEilat collected on 2021-10-18 size fraction 3-200um,32644,unidentified,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-18,IUIEilat1_Wa_211018,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,blank,10,1.0,3-200,3.0,200,,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_3um_1,EMO BON IUI EILAT WA 211219 0.2um 1,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,1,10,1.0,0.2-3,0.2,3,True,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,0.270819,Trilogy fluorometer - Module: CHL-A NA model # 7200-042,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_3um_2,EMO BON IUI EILAT WA 211219 0.2um 2,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,2,10,1.0,0.2-3,0.2,3,True,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,0.270819,Trilogy fluorometer - Module: CHL-A NA model # 7200-043,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_3um_3,EMO BON IUI EILAT WA 211219 0.2um 3,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,3,10,1.0,0.2-3,0.2,3,True,Hand pump,WaSOP 1,,2021-12-19,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,0.298,Trilogy fluorometer - Module: CHL-A NA model # 7200-044,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_3um_4,EMO BON IUI EILAT WA 211219 0.2um 4,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,4,10,1.0,0.2-3,0.2,3,True,Hand pump,WaSOP 1,,2021-12-19,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,0.298,Trilogy fluorometer - Module: CHL-A NA model # 7200-045,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_200um_1,EMO BON IUI EILAT WA 211219 3.0um 1,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,1,10,1.0,3-200,3.0,200,True,Hand pump,WaSOP 1,,2021-12-19,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,0.270819,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_200um_2,EMO BON IUI EILAT WA 211219 3.0um 2,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,2,10,1.0,3-200,3.0,200,True,Hand pump,WaSOP 1,,2021-12-19,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,0.270819,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_200um_3,EMO BON IUI EILAT WA 211219 3.0um 3,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,3,10,1.0,3-200,3.0,200,True,Hand pump,WaSOP 1,,2021-12-19,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,0.298,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_200um_4,EMO BON IUI EILAT WA 211219 3.0um 4,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,4,10,1.0,3-200,3.0,200,True,Hand pump,WaSOP 1,,2021-12-19,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,0.298,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_3um_blank,EMO BON IUI EILAT WA 211219 0.2um blank,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 0.2-3um,32644,unidentified,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,blank,10,1.0,0.2-3,0.2,3,,Hand pump,WaSOP 1,,2021-12-19,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,True,blank; non-quantifiable DNA after extraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_211219_200um_blank,EMO BON IUI EILAT WA 211219 3.0um blank,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 3-200um,32644,unidentified,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,blank,10,1.0,3-200,3.0,200,,Hand pump,WaSOP 1,,2021-12-19,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,True,blank; non-quantifiable DNA after extraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_220223_3um_1,EMO BON IUI EILAT WA 220223 0.2um 1,EMOBON metagenome water sample from station IUIEilat collected on 2022-02-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-23,IUIEilat1_Wa_220223,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,1,10,1.0,0.2-3,0.2,3,True,Hand pump,WaSOP 1,,2022-02-23,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-10-26,2022-12-23,-70.0,2023-06-01,2023-06-01,,,,0.241,Trilogy fluorometer - Module: CHL-A NA model # 7200-042,21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_220223_3um_2,EMO BON IUI EILAT WA 220223 0.2um 2,EMOBON metagenome water sample from station IUIEilat collected on 2022-02-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-23,IUIEilat1_Wa_220223,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,2,10,1.0,0.2-3,0.2,3,True,Hand pump,WaSOP 1,,2022-02-23,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-10-26,2022-12-23,-70.0,2023-06-01,2023-06-01,,,,0.241,Trilogy fluorometer - Module: CHL-A NA model # 7200-043,21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_220223_3um_3,EMO BON IUI EILAT WA 220223 0.2um 3,EMOBON metagenome water sample from station IUIEilat collected on 2022-02-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-23,IUIEilat1_Wa_220223,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,3,10,1.0,0.2-3,0.2,3,True,Hand pump,WaSOP 1,,2022-02-23,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,0.24074,Trilogy fluorometer - Module: CHL-A NA model # 7200-044,21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_220223_3um_4,EMO BON IUI EILAT WA 220223 0.2um 4,EMOBON metagenome water sample from station IUIEilat collected on 2022-02-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-23,IUIEilat1_Wa_220223,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,4,10,1.0,0.2-3,0.2,3,True,Hand pump,WaSOP 1,,2022-02-23,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,0.24074,Trilogy fluorometer - Module: CHL-A NA model # 7200-045,21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_220223_200um_1,EMO BON IUI EILAT WA 220223 3.0um 1,EMOBON metagenome water sample from station IUIEilat collected on 2022-02-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-23,IUIEilat1_Wa_220223,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,1,10,1.0,3-200,3.0,200,True,Hand pump,WaSOP 1,,2022-02-23,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-10-26,2022-12-23,-70.0,2023-06-01,2023-06-01,,,,0.241,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_220223_200um_2,EMO BON IUI EILAT WA 220223 3.0um 2,EMOBON metagenome water sample from station IUIEilat collected on 2022-02-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-23,IUIEilat1_Wa_220223,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,2,10,1.0,3-200,3.0,200,True,Hand pump,WaSOP 1,,2022-02-23,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,False,2022-10-26,2022-12-23,-70.0,2023-06-01,2023-06-01,,,,0.241,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_220223_200um_3,EMO BON IUI EILAT WA 220223 3.0um 3,EMOBON metagenome water sample from station IUIEilat collected on 2022-02-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-23,IUIEilat1_Wa_220223,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,3,10,1.0,3-200,3.0,200,True,Hand pump,WaSOP 1,,2022-02-23,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,0.24074,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_IUIEilat1_Wa_220223_200um_4,EMO BON IUI EILAT WA 220223 3.0um 4,EMOBON metagenome water sample from station IUIEilat collected on 2022-02-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-23,IUIEilat1_Wa_220223,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,4,10,1.0,3-200,3.0,200,True,Hand pump,WaSOP 1,,2022-02-23,Eppendorf F570 -80 freezer,-80,Gil Koplovitz,0000-0002-8436-9424,,,True,,,,,,,,,0.24074,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,21.4865,Sea-Bird SBE19  CTD,21.54073,Sea-Bird SBE19  CTD,40.46683,Sea-Bird SBE19  CTD,40.78067,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
